Date,"1 Mo","3 Mo","6 Mo","1 Yr","2 Yr","3 Yr","5 Yr","7 Yr","10 Yr","20 Yr","30 Yr"
11/16/2001,2.02,1.95,2.06,2.41,3.09,3.55,4.24,4.72,4.91,5.52,5.30
11/15/2001,1.99,1.92,2.01,2.34,2.98,3.41,4.10,4.58,4.79,5.41,5.22
11/14/2001,1.99,1.87,1.90,2.13,2.70,3.11,3.83,4.31,4.54,5.20,5.02
11/13/2001,1.94,1.84,1.86,2.07,2.54,2.96,3.69,4.17,4.41,5.10,4.92
11/09/2001,1.92,1.83,1.82,2.02,2.45,2.86,3.62,4.09,4.34,5.05,4.88
11/08/2001,1.93,1.84,1.80,2.00,2.42,2.81,3.58,4.05,4.32,5.03,4.87
11/07/2001,1.93,1.80,1.75,1.93,2.32,2.70,3.47,3.95,4.22,4.95,4.79
11/06/2001,1.98,1.85,1.83,1.97,2.37,2.76,3.54,4.03,4.30,5.05,4.86
11/05/2001,2.06,2.01,1.96,2.05,2.46,2.91,3.71,4.07,4.31,5.06,4.86
11/02/2001,2.09,2.01,1.94,2.07,2.48,2.93,3.77,4.12,4.37,5.14,4.96
11/01/2001,2.18,2.06,1.99,2.10,2.49,2.91,3.66,4.01,4.24,5.00,4.79
10/31/2001,2.15,2.05,1.95,2.07,2.44,2.87,3.66,4.03,4.30,5.05,4.89
10/30/2001,2.17,2.05,1.97,2.11,2.48,2.92,3.76,4.14,4.44,5.21,5.22
10/29/2001,2.24,2.09,2.04,2.18,2.55,2.99,3.82,4.22,4.50,5.24,5.25
10/26/2001,2.26,2.14,2.09,2.26,2.63,3.06,3.88,4.26,4.53,5.27,5.27
10/25/2001,2.27,2.14,2.09,2.26,2.63,3.06,3.89,4.29,4.56,5.28,5.28
10/24/2001,2.30,2.17,2.13,2.32,2.72,3.15,3.96,4.34,4.61,5.32,5.32
10/23/2001,2.32,2.20,2.16,2.37,2.81,3.24,4.01,4.40,4.66,5.40,5.38
10/22/2001,2.29,2.22,2.18,2.35,2.79,3.22,3.98,4.37,4.63,5.38,5.36
10/19/2001,2.29,2.19,2.17,2.34,2.77,3.19,3.96,4.37,4.63,5.39,5.36
10/18/2001,2.28,2.19,2.19,2.36,2.77,3.18,3.93,4.32,4.58,5.34,5.32
10/17/2001,2.34,2.22,2.20,2.37,2.80,3.21,3.93,4.32,4.59,5.35,5.32
10/16/2001,2.32,2.22,2.20,2.37,2.77,3.16,3.93,4.32,4.59,5.38,5.35
10/15/2001,2.33,2.25,2.22,2.39,2.78,3.18,3.97,4.36,4.62,5.40,5.38
10/12/2001,2.31,2.25,2.24,2.40,2.81,3.23,4.01,4.41,4.68,5.45,5.42
10/11/2001,2.30,2.27,2.26,2.44,2.88,3.30,4.03,4.43,4.69,5.45,5.41
10/10/2001,2.30,2.22,2.20,2.35,2.78,3.19,3.96,4.35,4.61,5.38,5.36
10/09/2001,2.24,2.22,2.20,2.35,2.74,3.16,3.96,4.35,4.62,5.42,5.39
10/05/2001,2.21,2.19,2.18,2.33,2.71,3.10,3.87,4.26,4.52,5.34,5.31
10/04/2001,2.22,2.21,2.21,2.37,2.75,3.14,3.88,4.29,4.53,5.33,5.31
10/03/2001,2.21,2.23,2.24,2.38,2.77,3.14,3.86,4.29,4.50,5.34,5.32
10/02/2001,2.27,2.26,2.27,2.43,2.77,3.14,3.87,4.31,4.53,5.36,5.34
10/01/2001,2.26,2.37,2.37,2.47,2.82,3.18,3.90,4.33,4.55,5.39,5.38
09/28/2001,2.28,2.40,2.36,2.49,2.86,3.22,3.93,4.37,4.60,5.45,5.42
09/27/2001,2.34,2.38,2.31,2.43,2.78,3.15,3.87,4.33,4.58,5.46,5.45
09/26/2001,2.51,2.38,2.34,2.48,2.82,3.18,3.91,4.39,4.65,5.52,5.50
09/25/2001,2.58,2.40,2.37,2.51,2.88,3.25,3.97,4.45,4.72,5.60,5.58
09/24/2001,2.38,2.38,2.39,2.56,2.94,3.30,4.00,4.47,4.73,5.61,5.58
09/21/2001,2.12,2.25,2.34,2.53,2.91,3.27,3.94,4.43,4.70,5.62,5.59
09/20/2001,2.04,2.22,2.38,2.56,2.91,3.27,3.97,4.47,4.75,5.67,5.62
09/19/2001,2.00,2.19,2.33,2.49,2.81,3.18,3.90,4.41,4.69,5.59,5.56
09/18/2001,2.34,2.48,2.56,2.69,2.96,3.31,4.01,4.46,4.72,5.59,5.55
09/17/2001,2.47,2.59,2.62,2.72,2.96,3.30,3.99,4.38,4.63,5.44,5.41
09/14/2001,2.54,2.64,2.67,2.73,2.87,3.17,3.92,4.31,4.57,5.38,5.35
09/13/2001,2.73,2.74,2.75,2.81,2.99,3.32,4.03,4.41,4.64,5.41,5.39
09/10/2001,3.40,3.26,3.23,3.31,3.53,3.82,4.41,4.69,4.84,5.50,5.43
09/07/2001,3.40,3.27,3.20,3.29,3.53,3.82,4.39,4.67,4.80,5.45,5.39
09/06/2001,3.44,3.34,3.33,3.40,3.65,3.93,4.48,4.73,4.86,5.50,5.41
09/05/2001,3.49,3.41,3.39,3.47,3.79,4.07,4.61,4.86,4.97,5.57,5.48
09/04/2001,3.43,3.44,3.43,3.55,3.83,4.10,4.63,4.88,4.99,5.59,5.50
08/31/2001,3.40,3.37,3.31,3.41,3.64,3.91,4.46,4.72,4.85,5.47,5.39
08/30/2001,3.41,3.36,3.28,3.38,3.61,3.88,4.42,4.68,4.79,5.45,5.37
08/29/2001,3.48,3.42,3.33,3.44,3.67,3.92,4.43,4.67,4.78,5.44,5.36
08/28/2001,3.53,3.41,3.35,3.46,3.71,3.97,4.48,4.73,4.85,5.49,5.41
08/27/2001,3.52,3.45,3.40,3.51,3.78,4.04,4.57,4.83,4.94,5.56,5.47
08/24/2001,3.49,3.42,3.37,3.48,3.76,4.03,4.55,4.82,4.93,5.54,5.45
08/23/2001,3.49,3.40,3.36,3.46,3.72,3.99,4.52,4.79,4.89,5.50,5.41
08/22/2001,3.46,3.38,3.37,3.44,3.76,4.03,4.53,4.81,4.91,5.53,5.44
08/21/2001,3.46,3.39,3.35,3.41,3.69,3.96,4.50,4.79,4.87,5.54,5.44
08/20/2001,3.48,3.42,3.40,3.44,3.74,4.02,4.55,4.81,4.91,5.55,5.46
08/17/2001,3.46,3.36,3.33,3.39,3.67,3.95,4.49,4.75,4.84,5.51,5.43
08/16/2001,3.48,3.39,3.36,3.43,3.75,4.04,4.58,4.84,4.95,5.58,5.48
08/15/2001,3.52,3.43,3.41,3.47,3.80,4.11,4.62,4.90,5.00,5.62,5.52
08/14/2001,3.54,3.43,3.38,3.46,3.74,4.03,4.59,4.87,4.97,5.61,5.51
08/13/2001,3.57,3.45,3.37,3.43,3.70,4.00,4.57,4.86,4.97,5.60,5.52
08/10/2001,3.58,3.43,3.37,3.45,3.73,4.03,4.61,4.88,4.99,5.61,5.52
08/09/2001,3.61,3.45,3.40,3.48,3.77,4.07,4.66,4.93,5.04,5.64,5.54
08/08/2001,3.61,3.49,3.41,3.46,3.77,4.05,4.61,4.87,4.99,5.61,5.52
08/07/2001,3.63,3.52,3.47,3.56,3.90,4.19,4.72,5.00,5.20,5.71,5.60
08/06/2001,3.62,3.52,3.47,3.56,3.88,4.17,4.71,4.99,5.19,5.70,5.59
08/03/2001,3.63,3.52,3.47,3.57,3.91,4.22,4.72,4.99,5.20,5.70,5.59
08/02/2001,3.65,3.53,3.46,3.57,3.89,4.17,4.69,4.97,5.17,5.68,5.57
08/01/2001,3.65,3.53,3.47,3.56,3.83,4.09,4.62,4.90,5.11,5.63,5.53
07/31/2001,3.67,3.54,3.47,3.53,3.79,4.06,4.57,4.86,5.07,5.61,5.51
07/30/2001,,3.57,3.49,3.56,3.86,4.14,4.63,4.91,5.11,5.63,5.53
07/27/2001,,3.55,3.48,3.57,3.87,4.15,4.64,4.93,5.13,5.65,5.55
07/26/2001,,3.56,3.52,3.59,3.94,4.24,4.71,4.99,5.19,5.71,5.59
07/25/2001,,3.56,3.54,3.62,3.98,4.30,4.74,5.01,5.20,5.70,5.58
07/24/2001,,3.56,3.52,3.59,3.97,4.26,4.67,4.94,5.13,5.64,5.52
07/23/2001,,3.56,3.55,3.59,3.98,4.28,4.68,4.95,5.13,5.66,5.53
07/20/2001,,3.53,3.53,3.59,3.98,4.29,4.70,4.98,5.15,5.67,5.54
07/19/2001,,3.55,3.54,3.60,3.98,4.28,4.69,4.96,5.13,5.66,5.53
07/18/2001,,3.54,3.51,3.57,3.96,4.26,4.66,4.94,5.12,5.65,5.52
07/17/2001,,3.61,3.59,3.63,4.09,4.34,4.78,5.06,5.22,5.74,5.59
07/16/2001,,3.64,3.61,3.63,4.07,4.32,4.76,5.05,5.21,5.74,5.59
07/13/2001,,3.62,3.59,3.64,4.12,4.37,4.82,5.11,5.27,5.79,5.64
07/12/2001,,3.60,3.56,3.60,4.07,4.33,4.80,5.10,5.27,5.80,5.65
07/11/2001,,3.58,3.55,3.60,4.07,4.33,4.81,5.14,5.31,5.84,5.69
07/10/2001,,3.63,3.58,3.61,4.08,4.34,4.82,5.15,5.32,5.83,5.68
07/09/2001,,3.65,3.62,3.66,4.15,4.41,4.88,5.21,5.37,5.87,5.70
07/06/2001,,3.63,3.57,3.63,4.16,4.43,4.90,5.24,5.41,5.92,5.75
07/05/2001,,3.65,3.63,3.70,4.24,4.50,4.95,5.29,5.44,5.94,5.76
07/03/2001,,3.66,3.63,3.71,4.24,4.48,4.91,5.25,5.41,5.90,5.73
07/02/2001,,3.67,3.61,3.74,4.21,4.47,4.88,5.21,5.37,5.86,5.70
06/29/2001,,3.65,3.63,3.72,4.25,4.52,4.97,5.28,5.42,5.91,5.75
06/28/2001,,3.64,3.64,3.69,4.22,4.48,4.92,5.23,5.35,5.85,5.68
06/27/2001,,3.52,3.55,3.59,4.06,4.36,4.82,5.11,5.26,5.77,5.62
06/26/2001,,3.46,3.49,3.53,4.03,4.30,4.74,5.08,5.24,5.78,5.65
06/25/2001,,3.46,3.46,3.48,3.96,4.22,4.65,5.00,5.16,5.72,5.59
06/22/2001,,3.45,3.42,3.41,3.93,4.18,4.63,4.98,5.14,5.70,5.58
06/21/2001,,3.51,3.48,3.47,3.99,4.25,4.70,5.05,5.22,5.77,5.64
06/20/2001,,3.49,3.47,3.45,3.98,4.24,4.72,5.06,5.24,5.80,5.67
06/19/2001,,3.51,3.49,3.48,3.99,4.25,4.72,5.08,5.26,5.82,5.69
06/18/2001,,3.52,3.49,3.48,3.98,4.24,4.73,5.10,5.27,5.84,5.70
06/15/2001,,3.52,3.55,3.53,4.01,4.26,4.74,5.12,5.27,5.83,5.68
06/14/2001,,3.56,3.59,3.56,4.04,4.30,4.76,5.11,5.26,5.80,5.65
06/13/2001,,3.55,3.58,3.60,4.08,4.35,4.81,5.15,5.28,5.81,5.66
06/12/2001,,3.56,3.60,3.62,4.09,4.37,4.82,5.14,5.27,5.81,5.65
06/11/2001,,3.60,3.62,3.64,4.11,4.40,4.87,5.19,5.32,5.85,5.69
06/08/2001,,3.64,3.63,3.64,4.17,4.45,4.93,5.25,5.38,5.90,5.73
06/07/2001,,3.63,3.60,3.63,4.14,4.41,4.88,5.21,5.33,5.89,5.72
06/06/2001,,3.62,3.60,3.62,4.12,4.38,4.83,5.15,5.27,5.83,5.65
06/05/2001,,3.63,3.60,3.61,4.12,4.39,4.84,5.15,5.29,5.85,5.66
06/04/2001,,3.68,3.64,3.68,4.19,4.47,4.93,5.22,5.35,5.87,5.69
06/01/2001,,3.67,3.61,3.67,4.22,4.49,4.94,5.24,5.39,5.89,5.71
05/31/2001,,3.63,3.59,3.63,4.22,4.49,4.94,5.27,5.43,5.95,5.78
05/30/2001,,3.68,3.65,3.75,4.34,4.61,5.07,5.39,5.54,6.04,5.86
05/29/2001,,3.71,3.68,3.76,4.33,4.60,5.06,5.40,5.54,6.05,5.86
05/25/2001,,3.66,3.69,3.76,4.31,4.58,5.04,5.38,5.52,6.04,5.86
05/24/2001,,3.70,3.72,3.79,4.32,4.59,5.05,5.38,5.52,6.04,5.87
05/23/2001,,3.64,3.72,3.75,4.29,4.53,4.96,5.29,5.41,5.95,5.79
05/22/2001,,3.64,3.76,3.79,4.34,4.58,4.99,5.29,5.42,5.95,5.78
05/21/2001,,3.65,3.77,3.83,4.37,4.60,4.99,5.29,5.41,5.92,5.75
05/18/2001,,3.61,3.73,3.79,4.37,4.60,4.99,5.28,5.41,5.93,5.76
05/17/2001,,3.57,3.70,3.75,4.33,4.58,4.99,5.29,5.46,5.96,5.80
05/16/2001,,3.57,3.67,3.72,4.25,4.51,4.95,5.30,5.48,6.01,5.86
05/15/2001,,3.63,3.70,3.75,4.28,4.52,4.95,5.33,5.50,6.03,5.89
05/14/2001,,3.71,3.76,3.79,4.29,4.53,4.94,5.28,5.46,5.99,5.85
05/11/2001,,3.78,3.79,3.89,4.36,4.58,4.99,5.34,5.51,6.02,5.88
05/10/2001,,3.74,3.70,3.78,4.17,4.38,4.76,5.13,5.31,5.86,5.75
05/09/2001,,3.72,3.66,3.69,4.07,4.27,4.65,5.01,5.20,5.76,5.67
05/08/2001,,3.70,3.70,3.70,4.10,4.30,4.68,5.07,5.24,5.81,5.72
05/07/2001,,3.74,3.73,3.73,4.12,4.39,4.82,5.06,5.21,5.78,5.68
05/04/2001,,3.74,3.78,3.79,4.14,4.41,4.83,5.06,5.21,5.77,5.65
05/03/2001,,3.84,3.89,3.89,4.22,4.48,4.87,5.09,5.22,5.75,5.64
05/02/2001,,3.89,3.93,3.95,4.27,4.53,4.95,5.18,5.31,5.83,5.71
05/01/2001,,3.92,3.92,3.91,4.23,4.50,4.94,5.17,5.30,5.87,5.75
04/30/2001,,3.95,3.97,3.94,4.30,4.55,4.97,5.22,5.35,5.92,5.78
04/27/2001,,3.85,3.89,3.91,4.28,4.53,4.94,5.20,5.34,5.94,5.81
04/26/2001,,3.83,3.83,3.83,4.14,4.40,4.79,5.06,5.20,5.82,5.71
04/25/2001,,3.84,3.87,3.85,4.20,4.45,4.88,5.14,5.28,5.91,5.78
04/24/2001,,3.80,3.78,3.76,4.16,4.39,4.78,5.07,5.22,5.87,5.75
04/23/2001,,3.75,3.78,3.77,4.15,4.38,4.78,5.06,5.20,5.84,5.73
04/20/2001,,3.77,3.83,3.88,4.26,4.50,4.88,5.16,5.29,5.92,5.79
04/19/2001,,3.87,3.94,3.94,4.29,4.50,4.86,5.15,5.27,5.91,5.77
04/18/2001,,3.91,3.95,3.97,4.26,4.43,4.75,5.02,5.14,5.79,5.65
04/17/2001,,4.12,4.16,4.17,4.41,4.57,4.87,5.12,5.21,5.80,5.65
04/16/2001,,4.15,4.21,4.26,4.49,4.65,4.94,5.20,5.28,5.86,5.70
04/12/2001,,4.01,4.11,4.17,4.36,4.52,4.83,5.09,5.17,5.77,5.61
04/11/2001,,4.08,4.11,4.11,4.29,4.44,4.75,5.02,5.12,5.75,5.60
04/10/2001,,3.94,4.00,4.04,4.24,4.40,4.70,4.99,5.09,5.76,5.63
04/09/2001,,3.93,3.95,3.94,4.10,4.26,4.56,4.83,4.93,5.61,5.50
04/06/2001,,3.94,3.95,3.90,4.07,4.22,4.52,4.80,4.89,5.57,5.46
04/05/2001,,4.11,4.08,4.01,4.19,4.33,4.63,4.91,4.98,5.66,5.53
04/04/2001,,4.10,4.05,3.97,4.12,4.27,4.58,4.86,4.94,5.62,5.50
04/03/2001,,4.15,4.09,4.01,4.15,4.30,4.60,4.87,4.94,5.62,5.48
04/02/2001,,4.22,4.16,4.10,4.22,4.37,4.66,4.92,4.98,5.64,5.49
03/30/2001,,4.30,4.09,4.09,4.18,4.33,4.62,4.86,4.93,5.60,5.46
03/29/2001,,4.32,4.14,4.16,4.27,4.40,4.67,4.93,4.98,5.63,5.48
03/28/2001,,4.34,4.17,4.22,4.30,4.42,4.68,4.94,4.97,5.61,5.47
03/27/2001,,4.35,4.27,4.29,4.41,4.51,4.73,4.97,5.00,5.61,5.45
03/26/2001,,4.29,4.26,4.18,4.27,4.37,4.56,4.82,4.85,5.50,5.36
03/23/2001,,4.29,4.32,4.17,4.24,4.33,4.52,4.78,4.80,5.43,5.30
03/22/2001,,4.26,4.27,4.10,4.17,4.26,4.44,4.71,4.73,5.38,5.25
03/21/2001,,4.31,4.29,4.14,4.21,4.29,4.49,4.76,4.77,5.42,5.28
03/20/2001,,4.49,4.34,4.18,4.24,4.33,4.52,4.78,4.78,5.41,5.27
03/19/2001,,4.53,4.40,4.25,4.32,4.40,4.58,4.83,4.82,5.44,5.30
03/16/2001,,4.54,4.38,4.19,4.26,4.35,4.54,4.79,4.78,5.41,5.28
03/15/2001,,4.52,4.42,4.19,4.22,4.31,4.55,4.82,4.81,5.43,5.29
03/14/2001,,4.54,4.46,4.29,4.32,4.40,4.62,4.86,4.84,5.43,5.28
03/13/2001,,4.66,4.57,4.43,4.46,4.53,4.75,4.97,4.95,5.50,5.34
03/12/2001,,4.66,4.60,4.43,4.46,4.54,4.72,4.94,4.92,5.48,5.31
03/09/2001,,4.72,4.63,4.46,4.47,4.53,4.75,4.96,4.95,5.50,5.32
03/08/2001,,4.68,4.59,4.42,4.43,4.49,4.70,4.90,4.89,5.48,5.30
03/07/2001,,4.69,4.63,4.44,4.43,4.50,4.72,4.94,4.92,5.49,5.32
03/06/2001,,4.79,4.68,4.50,4.49,4.55,4.78,5.00,4.99,5.56,5.38
03/05/2001,,4.82,4.70,4.51,4.49,4.57,4.78,5.00,4.98,5.55,5.36
03/02/2001,,4.84,4.69,4.48,4.48,4.53,4.75,4.98,4.95,5.55,5.38
03/01/2001,,4.84,4.68,4.45,4.41,4.48,4.67,4.88,4.87,5.45,5.29
02/28/2001,,4.85,4.70,4.47,4.41,4.48,4.70,4.93,4.92,5.51,5.34
02/27/2001,,4.82,4.64,4.47,4.44,4.51,4.75,4.97,4.96,5.51,5.34
02/26/2001,,4.81,4.69,4.48,4.46,4.54,4.81,5.05,5.05,5.62,5.45
02/23/2001,,4.89,4.72,4.58,4.53,4.63,4.86,5.11,5.10,5.66,5.49
02/22/2001,,5.01,4.87,4.68,4.63,4.72,4.94,5.16,5.15,5.72,5.52
02/21/2001,,5.02,4.93,4.74,4.68,4.75,4.96,5.16,5.14,5.70,5.49
02/20/2001,,5.04,4.95,4.77,4.73,4.77,4.94,5.13,5.11,5.66,5.46
02/16/2001,,5.02,4.95,4.78,4.75,4.79,4.94,5.14,5.11,5.67,5.46
02/15/2001,,5.08,5.04,4.90,4.89,4.92,5.06,5.23,5.19,5.71,5.50
02/14/2001,,5.07,5.02,4.84,4.84,4.87,4.99,5.16,5.13,5.64,5.44
02/13/2001,,5.05,4.98,4.77,4.75,4.78,4.90,5.11,5.07,5.62,5.43
02/12/2001,,5.04,4.94,4.70,4.67,4.71,4.86,5.08,5.05,5.60,5.42
02/09/2001,,5.06,4.92,4.68,4.67,4.70,4.85,5.05,5.03,5.55,5.38
02/08/2001,,5.08,4.96,4.74,4.73,4.77,4.93,5.13,5.10,5.62,5.44
02/07/2001,,5.07,4.95,4.73,4.70,4.74,4.91,5.12,5.10,5.61,5.52
02/06/2001,,5.07,4.96,4.74,4.72,4.76,4.92,5.13,5.22,5.61,5.51
02/05/2001,,5.06,4.95,4.70,4.68,4.71,4.88,5.09,5.18,5.58,5.48
02/02/2001,,5.06,4.91,4.67,4.65,4.71,4.86,5.09,5.17,5.60,5.51
02/01/2001,,5.00,4.81,4.56,4.55,4.59,4.78,5.01,5.10,5.55,5.46
01/31/2001,,4.99,4.83,4.60,4.62,4.67,4.85,5.08,5.19,5.65,5.54
01/30/2001,,5.02,4.95,4.68,4.70,4.75,4.91,5.17,5.24,5.68,5.59
01/29/2001,,5.11,5.04,4.78,4.77,4.80,4.97,5.25,5.32,5.78,5.69
01/26/2001,,5.17,5.05,4.80,4.78,4.81,4.93,5.23,5.29,5.75,5.64
01/25/2001,,5.28,5.13,4.83,4.78,4.80,4.94,5.23,5.29,5.73,5.61
01/24/2001,,5.28,5.15,4.86,4.81,4.84,4.98,5.27,5.33,5.78,5.67
01/23/2001,,5.24,5.14,4.85,4.82,4.83,4.96,5.24,5.30,5.76,5.65
01/22/2001,,5.23,5.11,4.79,4.75,4.78,4.87,5.19,5.25,5.71,5.61
01/19/2001,,5.24,5.11,4.79,4.75,4.76,4.84,5.14,5.19,5.67,5.56
01/18/2001,,5.28,5.12,4.76,4.72,4.73,4.74,5.06,5.12,5.57,5.47
01/17/2001,,5.36,5.26,4.91,4.84,4.84,4.87,5.14,5.19,5.64,5.52
01/16/2001,,5.38,5.27,4.95,4.89,4.89,4.96,5.22,5.24,5.71,5.60
01/12/2001,,5.33,5.24,4.96,4.90,4.91,4.97,5.24,5.25,5.74,5.63
01/11/2001,,5.31,5.17,4.84,4.77,4.78,4.85,5.12,5.14,5.67,5.55
01/10/2001,,5.29,5.16,4.82,4.76,4.78,4.83,5.09,5.10,5.60,5.49
01/09/2001,,5.24,5.11,4.71,4.64,4.65,4.73,4.98,4.98,5.53,5.43
01/08/2001,,5.19,5.03,4.61,4.54,4.55,4.65,4.94,4.94,5.52,5.42
01/05/2001,,5.12,4.98,4.60,4.56,4.57,4.66,4.93,4.93,5.50,5.41
01/04/2001,,5.37,5.20,4.82,4.77,4.78,4.82,5.07,5.03,5.56,5.44
01/03/2001,,5.69,5.44,5.04,4.92,4.92,4.94,5.18,5.14,5.62,5.49
01/02/2001,,5.87,5.58,5.11,4.87,4.82,4.76,4.97,4.92,5.46,5.35
