Date,"1 Mo","3 Mo","6 Mo","1 Yr","2 Yr","3 Yr","5 Yr","7 Yr","10 Yr","20 Yr","30 Yr"
10/12/2007,4.12,4.20,4.31,4.28,4.23,4.27,4.42,4.53,4.70,4.98,4.91
10/11/2007,3.98,4.12,4.27,4.22,4.13,4.18,4.36,4.48,4.66,4.95,4.87
10/10/2007,3.81,4.06,4.27,4.23,4.15,4.21,4.37,4.49,4.65,4.93,4.86
10/09/2007,3.72,4.06,4.28,4.23,4.15,4.21,4.38,4.49,4.67,4.93,4.87
10/05/2007,3.58,4.00,4.20,4.16,4.08,4.16,4.33,4.46,4.65,4.94,4.87
10/04/2007,3.63,3.96,4.15,4.10,4.00,4.06,4.22,4.35,4.54,4.83,4.77
10/03/2007,3.67,3.96,4.16,4.11,4.02,4.07,4.24,4.37,4.55,4.85,4.79
10/02/2007,3.63,3.96,4.16,4.10,3.98,4.01,4.20,4.34,4.54,4.83,4.77
10/01/2007,3.52,3.92,4.15,4.11,4.02,4.05,4.24,4.37,4.56,4.85,4.79
09/28/2007,3.43,3.82,4.09,4.05,3.97,4.03,4.23,4.38,4.59,4.89,4.83
09/27/2007,3.30,3.71,4.07,4.03,3.95,4.02,4.22,4.37,4.58,4.89,4.84
09/26/2007,3.25,3.73,4.06,4.03,3.97,4.07,4.27,4.43,4.63,4.95,4.90
09/25/2007,3.34,3.79,4.06,4.04,4.00,4.09,4.26,4.41,4.63,4.94,4.89
09/24/2007,3.35,3.84,4.11,4.09,4.05,4.14,4.31,4.44,4.63,4.94,4.88
09/21/2007,3.24,3.74,4.10,4.09,4.06,4.15,4.31,4.44,4.64,4.95,4.89
09/20/2007,3.46,3.79,4.11,4.10,4.10,4.19,4.35,4.49,4.69,4.99,4.96
09/19/2007,3.62,3.93,4.09,4.06,4.00,4.06,4.20,4.33,4.53,4.86,4.83
09/18/2007,3.87,4.01,4.12,4.08,4.00,4.04,4.19,4.32,4.50,4.81,4.77
09/17/2007,3.82,4.15,4.31,4.23,4.08,4.11,4.21,4.32,4.48,4.76,4.72
09/14/2007,3.85,4.01,4.22,4.16,4.05,4.07,4.18,4.30,4.47,4.77,4.72
09/13/2007,4.04,4.08,4.27,4.20,4.08,4.11,4.22,4.33,4.49,4.79,4.75
09/12/2007,4.00,4.03,4.20,4.12,3.95,3.99,4.11,4.23,4.41,4.72,4.68
09/11/2007,4.13,4.11,4.27,4.16,3.95,3.97,4.07,4.19,4.37,4.68,4.65
09/10/2007,3.93,3.96,4.20,4.09,3.87,3.89,4.00,4.13,4.34,4.68,4.65
09/07/2007,4.03,4.07,4.20,4.10,3.90,3.92,4.03,4.17,4.38,4.73,4.70
09/06/2007,4.28,4.29,4.42,4.30,4.08,4.09,4.20,4.32,4.51,4.84,4.79
09/05/2007,4.41,4.36,4.41,4.28,4.03,4.05,4.16,4.29,4.48,4.82,4.78
09/04/2007,4.55,4.47,4.52,4.39,4.13,4.16,4.26,4.38,4.56,4.88,4.84
08/31/2007,4.02,4.01,4.21,4.19,4.15,4.16,4.25,4.36,4.54,4.87,4.83
08/30/2007,3.69,3.84,4.21,4.17,4.08,4.14,4.21,4.33,4.51,4.87,4.83
08/29/2007,4.02,3.98,4.30,4.24,4.14,4.19,4.31,4.41,4.57,4.93,4.88
08/28/2007,4.60,4.40,4.48,4.36,4.13,4.14,4.25,4.36,4.53,4.90,4.86
08/27/2007,4.74,4.63,4.69,4.55,4.28,4.28,4.39,4.47,4.60,4.92,4.87
08/24/2007,4.24,4.24,4.32,4.31,4.30,4.31,4.42,4.50,4.63,4.95,4.88
08/23/2007,3.79,3.89,4.19,4.19,4.20,4.24,4.36,4.47,4.62,4.98,4.93
08/22/2007,3.12,3.67,4.08,4.10,4.15,4.19,4.34,4.46,4.63,5.01,4.96
08/21/2007,3.17,3.59,4.08,4.07,4.05,4.12,4.27,4.41,4.60,5.00,4.95
08/20/2007,2.47,3.12,4.17,4.15,4.11,4.19,4.32,4.44,4.64,5.04,4.98
08/17/2007,3.03,3.76,4.19,4.19,4.18,4.25,4.35,4.47,4.68,5.06,5.00
08/16/2007,3.13,3.79,4.22,4.18,4.08,4.15,4.26,4.39,4.60,4.99,4.92
08/15/2007,4.18,4.21,4.48,4.41,4.27,4.31,4.41,4.52,4.69,5.07,5.00
08/14/2007,4.62,4.64,4.81,4.67,4.39,4.42,4.51,4.60,4.73,5.06,4.99
08/13/2007,4.61,4.74,4.90,4.75,4.46,4.49,4.57,4.65,4.78,5.09,5.01
08/10/2007,4.38,4.57,4.80,4.69,4.47,4.51,4.59,4.68,4.81,5.11,5.03
08/09/2007,4.70,4.81,4.86,4.74,4.49,4.51,4.58,4.66,4.79,5.10,5.02
08/08/2007,5.04,4.95,5.01,4.89,4.64,4.64,4.69,4.75,4.84,5.11,5.01
08/07/2007,5.05,4.94,4.98,4.84,4.56,4.55,4.60,4.66,4.77,5.01,4.92
08/06/2007,4.92,4.88,4.92,4.76,4.46,4.45,4.52,4.60,4.72,4.98,4.89
08/03/2007,4.94,4.85,4.91,4.76,4.46,4.45,4.52,4.59,4.71,4.96,4.87
08/02/2007,5.02,4.89,4.95,4.83,4.59,4.57,4.62,4.68,4.77,5.00,4.91
08/01/2007,5.05,4.89,4.96,4.82,4.56,4.53,4.60,4.66,4.76,4.99,4.90
07/31/2007,5.13,4.96,4.99,4.85,4.56,4.55,4.60,4.67,4.78,5.00,4.92
07/30/2007,4.95,4.96,5.00,4.87,4.59,4.57,4.64,4.71,4.82,5.05,4.97
07/27/2007,4.89,4.85,4.94,4.82,4.56,4.53,4.60,4.68,4.80,5.03,4.95
07/26/2007,4.98,4.92,4.96,4.83,4.56,4.54,4.61,4.68,4.79,5.02,4.95
07/25/2007,5.04,4.99,5.05,4.95,4.74,4.74,4.80,4.85,4.92,5.12,5.04
07/24/2007,5.05,5.02,5.08,4.97,4.77,4.76,4.82,4.87,4.94,5.13,5.05
07/23/2007,4.88,5.02,5.10,5.00,4.80,4.81,4.86,4.90,4.97,5.15,5.07
07/20/2007,4.76,4.97,5.05,4.96,4.79,4.78,4.85,4.90,4.96,5.14,5.07
07/19/2007,4.78,4.98,5.06,5.00,4.87,4.88,4.94,4.98,5.04,5.20,5.12
07/18/2007,4.77,4.96,5.05,4.98,4.84,4.86,4.91,4.95,5.02,5.18,5.10
07/17/2007,4.77,4.96,5.08,5.02,4.91,4.92,4.98,5.02,5.08,5.24,5.16
07/16/2007,4.75,4.98,5.08,5.01,4.89,4.89,4.95,4.99,5.05,5.21,5.14
07/13/2007,4.72,4.97,5.05,5.01,4.94,4.95,5.01,5.05,5.11,5.27,5.19
07/12/2007,4.73,4.97,5.05,5.02,4.94,4.97,5.03,5.08,5.13,5.29,5.22
07/11/2007,4.73,4.95,5.04,4.99,4.89,4.90,4.98,5.02,5.09,5.26,5.18
07/10/2007,4.74,4.95,5.03,4.97,4.85,4.87,4.93,4.97,5.03,5.21,5.14
07/09/2007,4.68,4.97,5.05,5.03,4.97,5.00,5.07,5.11,5.16,5.32,5.25
07/06/2007,4.71,4.95,5.01,5.00,4.99,5.02,5.10,5.14,5.19,5.36,5.28
07/05/2007,4.76,4.95,5.03,5.02,4.99,5.00,5.05,5.10,5.16,5.32,5.24
07/03/2007,4.77,4.95,5.02,4.98,4.89,4.90,4.95,4.99,5.05,5.22,5.14
07/02/2007,4.55,4.95,5.02,4.97,4.86,4.86,4.90,4.93,5.00,5.18,5.09
06/29/2007,4.28,4.82,4.93,4.91,4.87,4.89,4.92,4.96,5.03,5.21,5.12
06/28/2007,4.08,4.78,4.95,4.95,4.96,4.98,5.02,5.06,5.12,5.30,5.22
06/27/2007,4.24,4.77,4.95,4.93,4.91,4.93,4.97,5.02,5.09,5.28,5.20
06/26/2007,4.53,4.82,5.01,4.97,4.90,4.95,4.99,5.03,5.10,5.31,5.22
06/25/2007,4.43,4.82,5.01,4.96,4.87,4.92,4.97,5.01,5.09,5.28,5.20
06/22/2007,4.29,4.73,4.95,4.94,4.92,4.97,5.02,5.07,5.14,5.34,5.25
06/21/2007,4.17,4.70,4.96,4.96,4.98,5.01,5.06,5.10,5.16,5.36,5.28
06/20/2007,4.42,4.74,4.97,4.97,4.97,5.01,5.05,5.09,5.14,5.32,5.24
06/19/2007,4.44,4.65,4.91,4.92,4.94,4.98,5.00,5.03,5.09,5.28,5.20
06/18/2007,4.47,4.63,4.93,4.95,5.01,5.05,5.07,5.10,5.15,5.34,5.26
06/15/2007,4.46,4.56,4.87,4.93,5.05,5.07,5.10,5.12,5.16,5.34,5.26
06/14/2007,4.51,4.65,4.93,4.98,5.10,5.13,5.16,5.19,5.23,5.39,5.30
06/13/2007,4.62,4.66,4.94,4.98,5.08,5.10,5.13,5.16,5.20,5.36,5.28
06/12/2007,4.65,4.72,4.97,5.01,5.08,5.13,5.18,5.21,5.26,5.44,5.35
06/11/2007,4.70,4.73,4.96,4.98,5.01,5.03,5.07,5.10,5.14,5.32,5.24
06/08/2007,4.76,4.77,4.93,4.96,5.01,5.03,5.06,5.08,5.12,5.30,5.22
06/07/2007,4.80,4.80,4.97,4.99,5.03,5.03,5.05,5.07,5.11,5.29,5.20
06/06/2007,4.78,4.80,4.95,4.96,4.97,4.94,4.94,4.94,4.97,5.17,5.08
06/05/2007,4.75,4.83,4.99,4.99,4.99,4.97,4.96,4.96,4.98,5.16,5.07
06/04/2007,4.78,4.81,4.99,4.99,4.97,4.92,4.91,4.91,4.93,5.11,5.02
06/01/2007,4.80,4.79,4.98,4.98,4.97,4.94,4.92,4.92,4.95,5.15,5.06
05/31/2007,4.78,4.73,4.96,4.95,4.92,4.88,4.86,4.87,4.90,5.10,5.01
05/30/2007,4.94,4.85,4.99,4.96,4.89,4.85,4.83,4.84,4.88,5.09,5.01
05/29/2007,4.95,4.90,5.00,4.96,4.88,4.83,4.82,4.83,4.88,5.09,5.01
05/25/2007,4.97,4.88,4.97,4.93,4.85,4.81,4.80,4.82,4.86,5.09,5.01
05/24/2007,4.99,4.91,4.99,4.94,4.85,4.80,4.79,4.80,4.86,5.09,5.00
05/23/2007,5.00,4.91,5.01,4.96,4.85,4.79,4.79,4.80,4.86,5.09,5.01
05/22/2007,5.01,4.93,5.02,4.96,4.83,4.77,4.76,4.78,4.83,5.06,4.98
05/21/2007,4.85,4.88,5.01,4.95,4.81,4.74,4.71,4.73,4.79,5.02,4.94
05/18/2007,4.78,4.84,4.98,4.92,4.82,4.75,4.74,4.75,4.81,5.03,4.96
05/17/2007,4.80,4.81,4.90,4.86,4.78,4.71,4.68,4.69,4.76,4.99,4.91
05/16/2007,4.73,4.75,4.86,4.82,4.73,4.66,4.62,4.64,4.71,4.95,4.88
05/15/2007,4.79,4.83,4.91,4.85,4.75,4.66,4.63,4.65,4.71,4.95,4.88
05/14/2007,4.72,4.85,4.94,4.87,4.73,4.65,4.61,4.63,4.69,4.93,4.86
05/11/2007,4.75,4.87,4.91,4.85,4.71,4.62,4.58,4.60,4.67,4.92,4.85
05/10/2007,4.77,4.87,4.95,4.86,4.70,4.60,4.56,4.58,4.65,4.90,4.83
05/09/2007,4.75,4.88,4.99,4.90,4.73,4.64,4.58,4.60,4.67,4.91,4.83
05/08/2007,4.76,4.90,5.02,4.91,4.68,4.58,4.54,4.56,4.63,4.87,4.80
05/07/2007,4.76,4.89,5.03,4.92,4.68,4.58,4.55,4.57,4.64,4.86,4.79
05/04/2007,4.74,4.90,5.03,4.91,4.68,4.59,4.55,4.58,4.65,4.88,4.80
05/03/2007,4.74,4.90,5.03,4.93,4.71,4.62,4.59,4.61,4.68,4.91,4.84
05/02/2007,4.72,4.91,5.02,4.90,4.65,4.57,4.55,4.58,4.65,4.89,4.82
05/01/2007,4.69,4.90,5.01,4.89,4.63,4.56,4.54,4.57,4.64,4.89,4.81
04/30/2007,4.80,4.91,5.03,4.89,4.60,4.54,4.51,4.55,4.63,4.88,4.81
04/27/2007,4.85,4.95,5.03,4.91,4.67,4.61,4.59,4.62,4.71,4.96,4.89
04/26/2007,4.91,4.96,5.04,4.92,4.67,4.60,4.59,4.61,4.69,4.95,4.87
04/25/2007,4.94,4.97,5.03,4.90,4.63,4.55,4.55,4.57,4.66,4.91,4.83
04/24/2007,4.92,4.98,5.03,4.88,4.58,4.52,4.51,4.54,4.63,4.88,4.80
04/23/2007,4.93,4.98,5.04,4.90,4.62,4.55,4.55,4.57,4.66,4.91,4.83
04/20/2007,4.93,4.99,5.05,4.91,4.64,4.58,4.57,4.60,4.68,4.93,4.85
04/19/2007,4.93,4.99,5.04,4.91,4.64,4.58,4.57,4.60,4.68,4.92,4.84
04/18/2007,4.94,5.00,5.04,4.91,4.64,4.57,4.56,4.58,4.66,4.90,4.81
04/17/2007,4.94,5.01,5.07,4.93,4.68,4.61,4.61,4.62,4.69,4.93,4.85
04/16/2007,4.97,5.01,5.09,4.97,4.74,4.68,4.67,4.69,4.74,4.98,4.89
04/13/2007,4.98,5.02,5.09,4.98,4.76,4.71,4.68,4.70,4.76,5.01,4.93
04/12/2007,5.00,5.03,5.10,4.97,4.73,4.66,4.66,4.67,4.74,4.99,4.91
04/11/2007,5.01,5.04,5.10,4.97,4.73,4.66,4.66,4.67,4.74,5.00,4.92
04/10/2007,5.00,5.03,5.10,4.97,4.71,4.64,4.63,4.65,4.73,4.99,4.91
04/09/2007,5.08,5.02,5.11,4.98,4.73,4.67,4.66,4.68,4.75,5.00,4.92
04/06/2007,5.10,5.05,5.10,4.98,4.75,4.68,4.67,4.69,4.76,5.00,4.92
04/05/2007,5.10,5.04,5.07,4.93,4.63,4.57,4.57,4.60,4.68,4.95,4.87
04/04/2007,5.16,5.07,5.08,4.92,4.61,4.55,4.55,4.58,4.66,4.92,4.85
04/03/2007,5.15,5.05,5.09,4.93,4.63,4.57,4.56,4.59,4.67,4.93,4.85
04/02/2007,5.12,5.04,5.09,4.92,4.60,4.53,4.54,4.57,4.65,4.92,4.84
03/30/2007,5.07,5.04,5.06,4.90,4.58,4.54,4.54,4.58,4.65,4.92,4.84
03/29/2007,5.05,5.05,5.06,4.90,4.58,4.52,4.53,4.55,4.64,4.90,4.83
03/28/2007,5.18,5.06,5.08,4.90,4.53,4.49,4.50,4.53,4.62,4.90,4.83
03/27/2007,5.20,5.08,5.09,4.91,4.58,4.51,4.50,4.53,4.62,4.89,4.81
03/26/2007,5.22,5.06,5.09,4.91,4.56,4.50,4.48,4.51,4.60,4.86,4.79
03/23/2007,5.24,5.08,5.10,4.93,4.60,4.54,4.52,4.54,4.62,4.88,4.80
03/22/2007,5.23,5.06,5.08,4.91,4.58,4.51,4.49,4.52,4.60,4.86,4.78
03/21/2007,5.24,5.05,5.08,4.89,4.51,4.44,4.43,4.45,4.53,4.78,4.70
03/20/2007,5.22,5.06,5.12,4.94,4.60,4.51,4.47,4.49,4.56,4.79,4.71
03/19/2007,5.17,5.06,5.13,4.96,4.61,4.54,4.50,4.51,4.58,4.81,4.72
03/16/2007,5.18,5.04,5.13,4.95,4.58,4.51,4.47,4.49,4.55,4.79,4.70
03/15/2007,5.21,5.05,5.12,4.93,4.57,4.50,4.46,4.47,4.54,4.78,4.69
03/14/2007,5.24,5.06,5.10,4.91,4.54,4.47,4.44,4.46,4.53,4.78,4.69
03/13/2007,5.23,5.09,5.10,4.90,4.52,4.45,4.41,4.43,4.50,4.75,4.66
03/12/2007,5.22,5.09,5.13,4.96,4.62,4.55,4.50,4.51,4.56,4.78,4.69
03/09/2007,5.22,5.10,5.13,4.98,4.66,4.58,4.55,4.55,4.59,4.81,4.72
03/08/2007,5.24,5.10,5.08,4.91,4.56,4.49,4.45,4.46,4.51,4.74,4.65
03/07/2007,5.24,5.12,5.09,4.90,4.54,4.48,4.45,4.46,4.50,4.73,4.64
03/06/2007,5.24,5.14,5.10,4.92,4.58,4.52,4.48,4.49,4.53,4.76,4.66
03/05/2007,5.22,5.10,5.08,4.89,4.53,4.47,4.45,4.46,4.51,4.74,4.64
03/02/2007,5.23,5.12,5.07,4.90,4.56,4.48,4.46,4.47,4.52,4.75,4.65
03/01/2007,5.25,5.15,5.11,4.95,4.63,4.54,4.50,4.51,4.56,4.78,4.68
02/28/2007,5.24,5.16,5.12,4.96,4.65,4.55,4.52,4.53,4.56,4.78,4.68
02/27/2007,5.22,5.14,5.10,4.93,4.59,4.50,4.46,4.46,4.50,4.73,4.62
02/26/2007,5.23,5.19,5.18,5.05,4.77,4.67,4.62,4.62,4.63,4.84,4.73
02/23/2007,5.25,5.18,5.17,5.05,4.82,4.71,4.67,4.67,4.68,4.89,4.79
02/22/2007,5.26,5.19,5.17,5.07,4.87,4.77,4.72,4.72,4.73,4.94,4.83
02/21/2007,5.27,5.18,5.16,5.05,4.82,4.74,4.68,4.68,4.69,4.90,4.79
02/20/2007,5.23,5.19,5.16,5.04,4.81,4.71,4.67,4.67,4.68,4.89,4.78
02/16/2007,5.23,5.17,5.15,5.05,4.83,4.73,4.68,4.68,4.69,4.90,4.79
02/15/2007,5.23,5.17,5.15,5.04,4.83,4.73,4.68,4.69,4.70,4.91,4.81
02/14/2007,5.23,5.16,5.16,5.06,4.87,4.77,4.72,4.72,4.74,4.94,4.83
02/13/2007,5.24,5.17,5.17,5.10,4.95,4.85,4.81,4.81,4.82,5.02,4.90
02/12/2007,5.16,5.18,5.18,5.10,4.94,4.84,4.80,4.80,4.80,5.00,4.88
02/09/2007,5.15,5.15,5.17,5.08,4.92,4.82,4.78,4.78,4.79,4.98,4.87
02/08/2007,5.15,5.16,5.16,5.06,4.87,4.77,4.73,4.73,4.73,4.93,4.81
02/07/2007,5.15,5.15,5.16,5.06,4.87,4.77,4.74,4.73,4.74,4.94,4.86
02/06/2007,5.14,5.14,5.16,5.07,4.90,4.80,4.76,4.76,4.77,4.96,4.87
02/05/2007,5.06,5.15,5.16,5.08,4.92,4.84,4.80,4.80,4.81,5.00,4.91
02/02/2007,5.01,5.14,5.16,5.08,4.94,4.87,4.82,4.82,4.83,5.02,4.93
02/01/2007,4.99,5.13,5.16,5.09,4.96,4.88,4.84,4.84,4.84,5.02,4.93
01/31/2007,5.00,5.12,5.16,5.09,4.94,4.85,4.82,4.82,4.83,5.02,4.93
01/30/2007,4.99,5.13,5.18,5.11,4.98,4.90,4.86,4.86,4.88,5.07,4.98
01/29/2007,4.95,5.14,5.19,5.12,4.99,4.93,4.89,4.89,4.90,5.09,4.99
01/26/2007,4.94,5.13,5.18,5.12,4.99,4.91,4.87,4.87,4.88,5.07,4.98
01/25/2007,4.97,5.14,5.18,5.11,4.98,4.90,4.85,4.85,4.87,5.06,4.96
01/24/2007,4.99,5.13,5.17,5.09,4.93,4.85,4.81,4.81,4.81,5.00,4.91
01/23/2007,5.02,5.14,5.18,5.10,4.94,4.85,4.81,4.81,4.81,5.00,4.90
01/22/2007,4.98,5.13,5.18,5.09,4.91,4.82,4.77,4.76,4.76,4.94,4.84
01/19/2007,4.96,5.14,5.17,5.09,4.93,4.83,4.78,4.78,4.78,4.96,4.87
01/18/2007,4.97,5.12,5.16,5.07,4.89,4.80,4.75,4.75,4.75,4.94,4.85
01/17/2007,5.01,5.12,5.16,5.08,4.91,4.83,4.78,4.78,4.79,4.98,4.88
01/16/2007,5.00,5.11,5.16,5.06,4.86,4.79,4.74,4.74,4.75,4.94,4.85
01/12/2007,4.98,5.09,5.15,5.06,4.88,4.81,4.76,4.76,4.77,4.96,4.86
01/11/2007,4.99,5.11,5.15,5.05,4.86,4.78,4.73,4.73,4.74,4.92,4.82
01/10/2007,4.94,5.09,5.13,5.02,4.81,4.72,4.68,4.68,4.69,4.87,4.77
01/09/2007,4.90,5.08,5.13,5.02,4.79,4.70,4.65,4.65,4.66,4.83,4.74
01/08/2007,4.87,5.08,5.13,5.01,4.78,4.70,4.66,4.66,4.66,4.84,4.74
01/05/2007,4.81,5.05,5.09,4.98,4.76,4.68,4.65,4.65,4.65,4.84,4.74
01/04/2007,4.80,5.04,5.07,4.95,4.71,4.63,4.61,4.61,4.62,4.81,4.72
01/03/2007,4.84,5.05,5.09,4.98,4.76,4.69,4.66,4.66,4.67,4.85,4.77
01/02/2007,4.79,5.07,5.11,5.00,4.80,4.71,4.68,4.68,4.68,4.87,4.79
